CardID,SetNum,SetName,Rarity,RarityCode,CardNumber,Title,Kind,Culture,Twilight,CardType,GameText,WikiID
1U44,1,1 - The Fellowship of the Ring,Uncommon,U,44,Foul Creation,Free Peoples,Elven,1,Event,Fellowship: Exert an Elf to reveal an opponent’s hand. You may discard a minion revealed to draw 2 cards.,LOTR-EN01S044.0
5R50,5,5 - Battle of Helm's Deep,Rare,R,50,Foul Horde,Shadow,Isengard,4,Minion,"Warg-rider. While Foul Horde is not exhausted, it is fierce. While Foul Horde has at least 3 vitality, it is Ambush . While Foul Horde has at least 4 vitality, it is damage +1.",LOTR-EN05S050.0
5R125,5,5 - Battle of Helm's Deep,Rare,R,125,Foul Horde (AI),Shadow,Isengard,4,Minion,"Warg-rider. While Foul Horde is not exhausted, it is fierce. While Foul Horde has at least 3 vitality, it is ambush . While Foul Horde has at least 4 vitality, it is damage +1.",LOTR-EN05S125.0
2C58,2,2 - Mines of Moria,Common,C,58,Foul Tentacle,Shadow,Moria,2,Minion,"Tentacle. When you play this minion, you may play a tentacle from your draw deck. This minion may not bear possessions and is discarded if not at a marsh.",LOTR-EN02S058.0
2U59,2,2 - Mines of Moria,Uncommon,U,59,Foul Things,Shadow,Moria,2,Event,Shadow: Play a minion from your discard pile.,LOTR-EN02S059.0
8C35,8,8 - Siege of Gondor,Common,C,35,Fourth Level,Free Peoples,Gondor,2,Condition,Fortification. Skirmish: Exert 2 Men or spot 3 knights to transfer this condition from your support area to a minion skirmishing a Man. Exhaust that minion.,LOTR-EN08S035.0
18R107,18,18 - Treachery & Deceit,Rare,R,107,"Fredegar Bolger, Fatty",Free Peoples,Shire,1,Companion,"While the fellowship in is region 1 and you can spot 2 other companions, Fredegar Bolger is strength +3.",LOTR-EN18S107.0
18RF15,18,18 - Treachery & Deceit,RF,RF,15,"Fredegar Bolger, Fatty",Free Peoples,Shire,1,Companion,"While the fellowship in is region 1 and you can spot 2 other companions, Fredegar Bolger is strength +3.",LOTR-EN18A015.0
13C127,13,13 - Bloodlines,Common,C,127,Freely Across Our Land,Free Peoples,Rohan,1,Condition,"When you play this, add a token here. Regroup: Discard this from play or remove a token from here to play a possession from your discard pile on your companion.",LOTR-EN13S127.0
11U41,11,11 - Shadows,Uncommon,U,41,Frenzied Attack,Shadow,Gollum,2,Event,"If a minion is skirmishing a Free Peoples character who has resistance 2 or less, spot Gollum to wound that character twice.",LOTR-EN11S041.0
12S65,12,12 - Black Rider,Starter,S,65,Frenzied Dunlending,Shadow,Men,4,Minion,"While this minion is bearing a possession, it is fierce.",LOTR-EN12S065.0
11C122,11,11 - Shadows,Common,C,122,Frenzied Orc,Shadow,Orc,4,Minion,"While this minion is at an underground site, each character skirmishing it is strength –2. While you can spot 6 companions, each character skirmishing an minion is strength –2.",LOTR-EN11S122.0
1C171,1,1 - The Fellowship of the Ring,Common,C,171,Frenzy,Shadow,Moria,2,Event,Assignment: Assign an exhausted companion (except the Ring-bearer) to skirmish a Orc.,LOTR-EN01S171.0
18U79,18,18 - Treachery & Deceit,Uncommon,U,79,Frenzy of Arrows,Shadow,Orc,2,Event,Spot an minion to add 2 to the minion archery total. Then add an additional 2 to the minion archery total for each follower you can spot.,LOTR-EN18S079.0
3C16,3,3 - Realms of the Elf-lords,Common,C,16,Friends of Old,Free Peoples,Elven,1,Event,"Fellowship: Reveal a card at random from an opponent’s hand. Heal X allies, where X is the twilight cost of the card revealed.",LOTR-EN03S016.0
1U339,1,1 - The Fellowship of the Ring,Uncommon,U,339,Frodo's Bedroom,None,Site,,Site,Sanctuary. Fellowship: Play a Hobbit to draw a card.,LOTR-EN01S339.0
4R303,4,4 - The Two Towers,Rare,R,303,Frodo's Cloak,Free Peoples,Shire,2,Possession,"Bearer must be Frodo. Skirmish: At sites 1 to 4, add a burden and discard this possession to cancel a skirmish involving Frodo. At any other site, discard this possession to remove a burden and heal Frodo.",LOTR-EN04S303.0
3U107,3,3 - Realms of the Elf-lords,Uncommon,U,107,Frodo's Pipe,Free Peoples,Shire,1,Possession,Bearer must be Frodo. Fellowship: Discard a pipeweed possession and spot X pipes to heal a companion with the Frodo signet X times.,LOTR-EN03S107.0
4R301,4,4 - The Two Towers,Rare,R,301,"Frodo, Courteous Halfling",Free Peoples,Shire,0,Companion,"Ring-bearer (resistance 10). While you can spot 3 unbound companions, Shadow cards may not discard cards from your hand or from the top of your draw deck.",LOTR-EN04S301.0
13R149,13,13 - Bloodlines,Rare,R,149,"Frodo, Frenzied Fighter",Free Peoples,Shire,2,Companion,"Ring-bound. While you can spot more minions than companions, Frodo cannot be overwhelmed unless his strength is tripled. Skirmish: If Frodo is not assigned to a skirmish, exert Frodo to have him replace a Ring-bound companion skirmishing a minion.",LOTR-EN13S149.0
13RF15,13,13 - Bloodlines,RF,RF,15,"Frodo, Frenzied Fighter",Free Peoples,Shire,2,Companion,"Ring-bound. While you can spot more minions than companions, Frodo cannot be overwhelmed unless his strength is tripled. Skirmish: If Frodo is not assigned to a skirmish, exert Frodo to have him replace a Ring-bound companion skirmishing a minion.",LOTR-EN13A015.0
7C317,7,7 - Return of the King,Common,C,317,"Frodo, Hope of Free Peoples",Free Peoples,Shire,0,Companion,"Ring-bearer (resistance 10). Ring-bound. Each time the fellowship moves, you may add to remove a threat.",LOTR-EN07S317.0
19P28,19,19 - Age's End,Promo,P,28,"Frodo, Little Master",Free Peoples,Shire,0,Companion,"Fellowship. Ring-bearer. Ring-bound. While you cannot spot 4 threats, Shadow cards cannot discard cards from your hand or from the top of your draw deck.",LOTR-EN19S028.0
5U111,5,5 - Battle of Helm's Deep,Uncommon,U,111,"Frodo, Master of the Precious",Free Peoples,Shire,0,Companion,Ring-bearer (resistance 10). Fellowship: Add a burden to play Sméagol from your discard pile.,LOTR-EN05S111.0
0P67,0,0 - Promotional,Promo,P,67,"Frodo, Mr. Underhill",Free Peoples,Shire,0,Companion,"Ring-bound. Ring-bearer (resistance 10). The cost of each artifact, possession, and tale played on Frodo is -1.",LOTR-EN00S067.0
0W25,0,0 - Promotional,W,W,25,"Frodo, Mr. Underhill",Free Peoples,Shire,0,Companion,Ring-bearer.,LOTR-EN00W025.0
1R289,1,1 - The Fellowship of the Ring,Rare,R,289,"Frodo, Old Bilbo's Heir",Free Peoples,Shire,0,Companion,"Ring-bearer (resistance 10). At the start of each of your turns, you may heal a Hobbit ally.",LOTR-EN01S289.0
11S164,11,11 - Shadows,Starter,S,164,"Frodo, Protected by Many",Free Peoples,Shire,0,Companion,"Ring-bearer. Ring-bound. At the start of the regroup phase, you may exert Frodo to make him gain muster until the end of the regroup phase. (At the start of the regroup phase, you may discard a card from hand to draw a card.)",LOTR-EN11S164.0
2C102,2,2 - Mines of Moria,Common,C,102,"Frodo, Reluctant Adventurer",Free Peoples,Shire,0,Companion,"Ring-bound. Ring-bearer (resistance 10). The cost of each artifact, possession, and tale played on Frodo is -1.",LOTR-EN02S102.0
2M2,2,2 - Mines of Moria,M,M,2,"Frodo, Reluctant Adventurer",Free Peoples,Shire,0,Companion,"Ring-bound. Ring-bearer (resistance 10). The cost of each artifact, possession, and tale played on Frodo is -1.",LOTR-EN02M002.0
0P27,0,0 - Promotional,Promo,P,27,"Frodo, Resolute Hobbit",Free Peoples,Shire,0,Companion,Ring-bearer (resistance 12). Ring-bound.,LOTR-EN00S027.0
10P121,10,10 - Mount Doom,Promo,P,121,"Frodo, Resolute Hobbit",Free Peoples,Shire,0,Companion,Ring-bearer (resistance 12).,LOTR-EN10S121.0
1C290,1,1 - The Fellowship of the Ring,Common,C,290,"Frodo, Son of Drogo",Free Peoples,Shire,0,Companion,Ring-bearer (resistance 10). Fellowship: Exert another companion who has the Frodo signet to heal Frodo.,LOTR-EN01S290.0
4C302,4,4 - The Two Towers,Common,C,302,"Frodo, Tired Traveller",Free Peoples,Shire,0,Companion,Ring-bearer (resistance 10). Fellowship: Play a Ring-bound companion to remove a burden.,LOTR-EN04S302.0
15C144,15,15 - The Hunters,Common,C,144,"Frodo, Weary From the Journey",Free Peoples,Shire,0,Companion,"Ring-bearer. Ring-bound. While skirmishing a minion of strength 8 or less, Frodo is strength +2.",LOTR-EN15S144.0
7R318,7,7 - Return of the King,Rare,R,318,"Frodo, Wicked Masster!",Free Peoples,Shire,0,Companion,"Ring-bearer (resistance 10). Ring-bound. Skirmish: At sites 6 to 8, add 4 burdens to wound a minion skirmishing Frodo.",LOTR-EN07S318.0
13U150,13,13 - Bloodlines,Uncommon,U,150,"Frodo Gamgee, Son of Samwise",Free Peoples,Shire,1,Follower,"Aid – Add 2 burdens. (At the start of the maneuver phase, you may add 2 burdens to transfer this to a companion.) To play, spot a Ring-bound Hobbit. Bearer is strength +1 for each Ring-bound Hobbit you can spot.",LOTR-EN13S150.0
12R38,12,12 - Black Rider,Rare,R,38,From Deep in Shadow,Shadow,Gollum,0,Event,Spot X cards to reveal the top X cards of your draw deck. You may play a revealed minion. Its twilight cost is –2.,LOTR-EN12S038.0
13U179,13,13 - Bloodlines,Uncommon,U,179,From Hideous Eyrie,Shadow,Ringwraith,2,Event,You may remove from the game 4 cards in your discard pile instead of paying the twilight cost for this card. Make your Nazgûl in a fierce skirmish strength +2.,LOTR-EN13S179.0
4U47,4,4 - The Two Towers,Uncommon,U,47,From the Armory,Free Peoples,Dwarven,0,Condition,Plays to your support area. Skirmish: Exert a Dwarf and stack a Free Peoples card from hand here to prevent all wounds to that Dwarf.,LOTR-EN04S047.0
2C6,2,2 - Mines of Moria,Common,C,6,"Fror, Gimli's Kinsman",Free Peoples,Dwarven,2,Companion,"To play, spot a Dwarf. While skirmishing an Uruk-hai, Frór is strength +3.",LOTR-EN02S006.0
1U213,1,1 - The Fellowship of the Ring,Uncommon,U,213,Frozen by Fear,Shadow,Ringwraith,1,Event,Skirmish: Make a Nazgûl strength +2 (or +3 if the Ring-bearer is assigned to a skirmish that has not resolved).,LOTR-EN01S213.0
3C108,3,3 - Realms of the Elf-lords,Common,C,108,Frying Pan,Free Peoples,Shire,0,Possession,Bearer must be a Hobbit. Skirmish: Exert bearer to wound an Orc he or she is skirmishing.,LOTR-EN03S108.0
14R10,14,14 - Expanded Middle-Earth,Rare,R,10,Furious Hillman,Shadow,Men,3,Minion,"Response: If the Free Peoples player plays an event, spot another Man and discard this minion from play to cancel that event.",LOTR-EN14S010.0
11R186,11,11 - Shadows,Rare,R,186,Furious Uruk,Shadow,Uruk-hai,3,Minion,"Damage +1. While this minion is assigned to a skirmish, each companion and Free Peoples possession loses its special abilities.",LOTR-EN11S186.0
11S187,11,11 - Shadows,Starter,S,187,Furor,Shadow,Uruk-hai,1,Event,Make an minion strength +2 (or +3 if you can spot an exhausted companion).,LOTR-EN11S187.0
18C116,18,18 - Treachery & Deceit,Common,C,116,Fury of the Evil Army,Shadow,Uruk-hai,0,Condition,"Bearer must be an minion. Each time bearer wins a skirmish, you may choose one: discard a follower from play; heal an minion; or control a site.",LOTR-EN18S116.0
8C89,8,8 - Siege of Gondor,Common,C,89,Fury of the Northmen,Free Peoples,Rohan,2,Event,Exert a minion skirmishing a mounted Man.,LOTR-EN08S089.0
5R18,5,5 - Battle of Helm's Deep,Rare,R,18,Fury of the White Rider,Free Peoples,Gandalf,3,Event,Spell. Maneuver: Spot 3 twilight tokens and exert Gandalf to wound a minion twice.,LOTR-EN05S018.0
11S32,11,11 - Shadows,Starter,S,32,G for Grand,Free Peoples,Gandalf,3,Condition,"While you can spot a Wizard, each companion who has resistance 6 or more is strength +1.",LOTR-EN11S032.0
0P8,0,0 - Promotional,Promo,P,8,Galadriel's Glade,None,Site,,Site,Sanctuary. Fellowship: Exert an Elf to look at an opponent’s hand.,LOTR-EN00S008.0
1C351,1,1 - The Fellowship of the Ring,Common,C,351,Galadriel's Glade,None,Site,,Site,Sanctuary. Fellowship: Exert an Elf to look at an opponent’s hand.,LOTR-EN01S351.0
18R11,18,18 - Treachery & Deceit,Rare,R,11,Galadriel's Silver Ewer,Free Peoples,Elven,2,Artifact,"To play, spot Galadriel or Celeborn. While Galadriel is the Ring-bearer, she is strength +2 and resistance +2. Each time you play an skirmish event, you may reinforce an token.",LOTR-EN18S011.0
18RF3,18,18 - Treachery & Deceit,RF,RF,3,Galadriel's Silver Ewer,Free Peoples,Elven,2,Artifact,"To play, spot Galadriel or Celeborn. While Galadriel is the Ring-bearer, she is strength +2 and resistance +2. Each time you play an skirmish event, you may reinforce an token.",LOTR-EN18A003.0
32HG13,32,32 - The Hobbit Draft Game: Supplementary Packs,HG,HG,13,"Galadriel, Elven Lady",Free Peoples,Elven,3,Ally,"Wise. At the start of each of your turns, you may heal Gandalf. Skirmish: Exert Galadriel and discard a Shadow card from hand to make a minion strength -2 (or -3 if a Wise character is skirmishing that minion).",HDG-EN32S013.0
6R18,6,6 - Ents of Fangorn,Rare,R,18,"Galadriel, Keeper of Nenya",Free Peoples,Elven,3,Ally,"At the start of each turn, heal Galadriel. Skirmish: Exert Galadriel to discard the top card of your draw deck. If it is a Shadow card, make a minion skirmishing an Elf strength –3.",LOTR-EN06S018.0
10R11,10,10 - Mount Doom,Rare,R,11,"Galadriel, Lady Redeemed",Free Peoples,Elven,3,Companion,"When Galadriel is in your starting fellowship, her twilight cost is –3. Fellowship or Regroup: Discard an event from hand to discard a Shadow condition or Shadow possession.",LOTR-EN10S011.0
1R45,1,1 - The Fellowship of the Ring,Rare,R,45,"Galadriel, Lady of Light",Free Peoples,Elven,3,Ally,"At the start of each of your turns, heal every ally whose home is site 6. Fellowship: Exert Galadriel to play an Elf for free.",LOTR-EN01S045.0
3R17,3,3 - Realms of the Elf-lords,Rare,R,17,"Galadriel, Lady of the Golden Wood",Free Peoples,Elven,3,Ally,"At the start of each of your turns, you may heal an Elf. Fellowship: Exert Galadriel to play the fellowship's next site if it is a forest (replacing opponent's site if necessary).",LOTR-EN03S017.0
13O2,13,13 - Bloodlines,O,O,2,"Galadriel, Sorceress of the Hidden Land",Free Peoples,Elven,0,Companion,"To play, spot 3 Elves. Each time the fellowship moves during the regroup phase, you may reveal a card from the top of your draw deck for each forest on the adventure path to heal an Elf for each card revealed.",LOTR-EN13O002.0
13R15,13,13 - Bloodlines,Rare,R,15,"Galadriel, Sorceress of the Hidden Land",Free Peoples,Elven,0,Companion,"To play, spot 3 Elves. Each time the fellowship moves during the regroup phase, you may reveal a card from the top of your draw deck for each forest on the adventure path to heal an Elf for each card revealed.",LOTR-EN13S015.0
13RF2,13,13 - Bloodlines,RF,RF,2,"Galadriel, Sorceress of the Hidden Land",Free Peoples,Elven,0,Companion,"To play, spot 3 Elves. Each time the fellowship moves during the regroup phase, you may reveal a card from the top of your draw deck for each forest on the adventure path to heal an Elf for each card revealed.",LOTR-EN13A002.0
3U18,3,3 - Realms of the Elf-lords,Uncommon,U,18,"Galdor, Councilor From the West",Free Peoples,Elven,2,Ally,"To play, spot an Elf. Regroup: Exert Galdor and spot a minion to return that minion to its owner’s hand.",LOTR-EN03S018.0
18R100,18,18 - Treachery & Deceit,Rare,R,100,Gamling's Horn,Free Peoples,Rohan,0,Possession,"Bearer must be a Man or Merry. Skirmish: Discard a follower from play to make bearer strength +4. If bearer is Gamling, you may also spot another companion to make him or her strength +4 until the regroup phase.",LOTR-EN18S100.0
11R147,11,11 - Shadows,Rare,R,147,"Gamling, Defender of the Hornburg",Free Peoples,Rohan,2,Companion,"At the start of the fellowship phase, you may add to play a possession on Gamling from your draw deck.",LOTR-EN11S147.0
11RF12,11,11 - Shadows,RF,RF,12,"Gamling, Defender of the Hornburg",Free Peoples,Rohan,2,Companion,"At the start of the fellowship phase, you may add to play a possession on Gamling from your draw deck.",LOTR-EN11A012.0
18R99,18,18 - Treachery & Deceit,Rare,R,99,"Gamling, Dutiful Marshal",Free Peoples,Rohan,2,Companion,Valiant. Skirmish: Transfer a possession that Gamling can bear to him.,LOTR-EN18S099.0
15S126,15,15 - The Hunters,Starter,S,126,"Gamling, The Old",Free Peoples,Rohan,2,Companion,"Valiant. Hunter 1. (While skirmishing a non-hunter character, this character is strength +1.) To play, spot a Man. While you can spot 3 hunters, Gamling is strength +3.",LOTR-EN15S126.0
5R82,5,5 - Battle of Helm's Deep,Rare,R,82,"Gamling, Warrior of Rohan",Free Peoples,Rohan,2,Companion,"Valiant. To play, spot a Man. Skirmish: Play a possession on Gamling to make him strength +2 and damage +1.",LOTR-EN05S082.0
1U73,1,1 - The Fellowship of the Ring,Uncommon,U,73,Gandalf's Cart,Free Peoples,Gandalf,1,Possession,"Fellowship: Stack a Free Peoples artifact (or possession) from hand on this card, or play a card stacked here as if played from hand.",LOTR-EN01S073.0
12R28,12,12 - Black Rider,Rare,R,28,Gandalf's Hat,Free Peoples,Gandalf,0,Possession,"Bearer must be Gandalf. Each time the fellowship moves from a battleground site, add a burden. Regroup: Add 2 burdens to remove all twilight tokens from the twilight pool.",LOTR-EN12S028.0
